,B_mean_m,B_median_m,B_sem_m,B_std_m,Mr_median_my,Mr_sem_my,Mr_std_my,curv_mean,curv_sem,curv_std,easting,northing
0,88.65385257356765,88.74241899197827,1.5080474625847575,4.524142387754273,0.5098552961803233,0.05652553751317561,0.16957661253952683,0.0032124997192176465,0.0006903118604858995,0.0020709355814576987,446375.0,3414525.0
1,102.60478697063952,104.8389682206905,2.880074015766318,15.239919206353592,0.7254195420478459,0.56152055412169,2.9712874845143533,0.0023294117616074208,0.00019833061875205738,0.0010494669891750147,446533.9285714286,3415053.214285714
2,107.7967232904426,108.2129870145855,2.179983974603968,11.327529011100042,4.475985298899502,0.34976219054962243,1.8174176537955993,0.0004992317276349826,3.887519365687683e-05,0.00020200143170337007,446115.0,3415308.3333333335
3,96.46572323114404,96.91996695444712,2.1601068620396338,10.800534310198168,3.4708624708624556,0.3479271990863555,1.7396359954317775,0.0009249698636966621,8.965182310604471e-05,0.0004482591155302235,445989.0,3415860.6
4,106.20565091981194,105.77047336250153,1.4752676457875735,15.188810039993475,0.6503496503496508,0.05025392262399567,0.5173958004704383,0.0007349800904708725,3.298075755159931e-05,0.00033955768152083054,445597.92452830187,3417234.3396226414
5,100.63180360181394,101.55869798867822,1.2130848052012138,7.861688067687677,1.294419064138478,0.25674041305361184,1.6638680438025868,0.0014491172333831132,0.00012335923956085346,0.000799459244346668,447301.4285714286,3418458.5714285714
6,100.22180041324278,99.91617833781628,0.42576814989446804,1.04291471597027,0.9719690801146316,0.3877326684146731,0.9497471942236928,8.692073568224803e-05,1.4691750079942585e-05,3.5987291124353295e-05,447155.0,3418790.0
7,100.70841080819093,101.27762105594982,0.9368900209533358,2.6499251481684416,2.4462821112109836,0.12737143262452089,0.3602608149529767,0.00021073210213323735,2.3822634301578926e-05,6.738058504149485e-05,447090.0,3419100.0
8,94.85396941799947,94.44847191208217,0.3804799994698631,0.9319818560355786,0.8547593993547451,0.29179322566373583,0.714744513276938,0.00013289471758513058,2.5564446925564917e-05,6.261985052409621e-05,447165.0,3419400.0
9,102.90673090657846,103.27728233318541,0.7529868628554316,2.6084230077950115,2.6787194534687564,0.25791096891176557,0.8934298039689903,0.0002220912282323578,5.015005181268651e-05,0.00017372487548356942,447047.5,3419637.5
10,107.3864658275324,105.40275883428365,2.660794537899816,15.514964952560957,0.5396685401159943,0.08752790884740864,0.5103710259456442,0.0010220694955880353,8.644219731453964e-05,0.0005040402942258062,446788.23529411765,3420143.8235294116
11,123.46368323126131,124.66092248327419,0.8372771761929636,3.55226621411261,0.31002331002331157,0.027794512932279723,0.1179221314451531,0.00040134713611884583,4.445910270894308e-05,0.00018862399806577712,447305.0,3420870.0
12,88.07484845762096,81.58992946565795,3.323973650025706,20.218942370074974,0.9815445913445852,0.10035231727698948,0.6104193153610703,0.0018226670119819148,0.0001681580454464091,0.0010228654580096024,447832.2972972973,3421480.135135135
13,95.1884937656856,92.96153407833421,1.566241595760933,9.78117563053534,0.9790209790209803,0.1435337406338912,0.8963679229612854,0.0013945205281488769,0.00010883191929814782,0.0006796551181787892,448339.6153846154,3421080.3846153845
14,82.0325238464316,81.6635376594347,0.9902034965282671,3.284133464082248,1.3611642188563398,0.15141819491289293,0.5021973389589666,0.0003363615248459925,4.369408917993342e-05,0.00014491689936616683,449025.0,3421299.5454545454
15,100.64137450852797,103.75778756334482,1.1865899367970534,6.712366326375307,1.8077177385315006,0.14706772960687636,0.831940711189855,0.0008769494693413064,8.90197866537454e-05,0.0005035719584211447,449468.4375,3421714.6875
16,114.59348810398883,114.21724371237781,1.7190877723190674,11.403138244940516,0.9713476755284722,0.09137082006563402,0.6060854538895688,0.000545255865015411,5.493762242403191e-05,0.0003644149609094579,449591.5909090909,3422873.8636363638
17,114.76776719918612,114.9823633468656,0.2700622095490037,1.3770524763743535,0.2342657342657407,0.07711153312336287,0.39319321211908365,0.0008413334371079931,8.239425346890514e-05,0.00042012990624585726,449221.1538461539,3423900.0
18,101.2162295629368,103.2816758509791,1.3103032299857702,8.886908883718373,0.9568764568764558,0.06822960839171172,0.4627557187320018,0.001288298385352094,9.810020275001448e-05,0.000665347946462091,449088.9130434783,3424837.8260869565
19,101.73662539515952,101.01764003825541,2.1120581545252537,12.84714820415702,0.571095571095569,0.03662515042702162,0.22278209268402294,0.0012405027896253869,0.00010576194050308858,0.0006433247688238168,448068.24324324325,3425056.621621622
20,85.98888738838848,87.47642133915707,1.2866135726299905,10.992831183327008,0.6806526806526798,0.04567109053581644,0.39021396859075164,0.0006045705558856051,2.422210677034247e-05,0.00020695377096528717,447003.08219178085,3426167.8767123288
21,92.5716646487034,90.52162707731618,1.7317165696667143,11.997684331886553,0.6585081585081571,0.05465290980094518,0.3786464662268644,0.001569697082034742,0.0001151929183156925,0.0007980799487796435,445449.375,3426632.5
22,108.47545472859463,102.30637622492011,2.5299245730803452,21.31752336761425,0.22843822843822761,0.05957296738293909,0.5019707456011948,0.0008122487619908237,5.290099521313439e-05,0.000445751708815956,445876.2676056338,3428140.352112676
23,119.45306566940118,119.27616028913185,2.5253139094332604,18.897718886307878,0.5641025641025653,0.07676769151436781,0.5744768000406351,0.0009009213479435613,7.871917485909773e-05,0.0005890803641845851,445036.60714285716,3429523.3928571427
24,88.05856552032071,86.00516114766226,1.5742190464267338,5.453254741307465,0.27505827505827174,0.1438207239509682,0.49820960212883003,0.00020157132341886883,2.0321709709721866e-05,7.03964674278081e-05,445280.0,3430470.0
25,91.36225318705011,93.65682463571355,1.586024849108132,10.520498665343425,0.38694638694638606,0.07086482183483402,0.47006404972305826,0.001440868619131215,0.00010188845653437017,0.0006758515615858815,445870.9090909091,3430957.5
26,102.47147355655194,103.09666888853519,2.142141391630274,12.490723406553096,0.5617715617715593,0.07572672408450483,0.4415588852909707,0.0014369168578761877,0.00012450067293706552,0.0007259574347718973,446835.0,3430367.6470588236
27,101.87314702221393,100.50179507095548,1.7992140219013206,9.68906403124592,0.40792540792541426,0.07248760089179358,0.3903576772760985,0.0008513744175590565,0.00010534762715078379,0.0005673143342475282,447598.4482758621,3430796.379310345
28,123.12645833656183,120.35791471431024,4.521161907285184,27.126971443711103,0.47668997668997626,0.05181700429300401,0.31090202575802406,0.0011786863960921046,7.884961260471158e-05,0.0004730976756282695,448485.0,3430817.5
29,128.45798442334842,126.54310951507284,2.5988317286225695,16.43645503591985,0.6048951048951048,0.03383759468240666,0.21400773947601384,0.0008667309301497205,7.727945071586646e-05,0.0004887581611777356,449160.75,3431748.0
30,89.24369873573518,85.19846262661122,2.69850554403617,15.734856015248255,0.5174825174825164,0.05386230133961391,0.3140684880569503,0.0004724620896925623,4.876263022500959e-05,0.0002843325511081604,450198.5294117647,3432075.882352941
31,96.01929809165654,96.35334962727654,1.128287055898901,8.739673954475682,0.3449883449883481,0.021639569169246257,0.16761938202318843,0.0011972965614188355,9.362854530267781e-05,0.0007252435933737957,451169.5,3433182.5
32,109.48997013224555,111.4618206067067,1.9536295762750326,12.355838330597505,1.1430006453497414,0.31253040849634955,1.976615857822608,0.0015547916252489351,0.000122603904147653,0.0007754151742710968,450152.25,3433962.75
33,116.19316713460884,118.05103360343969,2.028901775744943,12.670487528474123,1.5858776003250088,0.27467613170774163,1.7153518927226612,0.001396142857381132,0.00011732669143055563,0.0007327049531425264,450226.53846153844,3434652.6923076925
34,87.7807527140839,83.72903338427916,1.2943940400322687,9.599483121392954,0.20046620046620023,0.028359225559008886,0.21031764568592637,0.001454267440248148,8.692404283457092e-05,0.0006446459549619834,449473.9090909091,3435655.3636363638
35,81.30707106382931,79.9644893980047,1.2011744015300494,8.74468163932952,0.4801864801864809,0.1863386127972637,1.3565655777801726,0.0014099639740564691,9.748215599305509e-05,0.0007096808078734264,450300.28301886795,3436488.396226415
36,84.16552533919246,84.12643421183087,0.5782356944863782,3.1138945121770227,2.3454583739686785,0.19002274112837184,1.0233037780797383,0.0005669005300826858,6.69092004662546e-05,0.00036031707162438185,449746.0344827586,3437307.4137931033
37,91.11481654876765,89.37654915722466,1.0070838964594,5.785256533530641,0.5641025641025653,0.14478084588501777,0.8317026392052522,0.0008164242771403347,6.762511606554879e-05,0.0003884767157179503,449388.63636363635,3437967.727272727
38,98.59002496531562,99.95184581406542,2.005794238123357,7.2319939735839895,0.1025641025641035,0.03557744113109274,0.12827628824795642,0.00037173498309148265,2.782321941417746e-05,0.00010031804424630197,448725.0,3438264.230769231
39,82.3928559480406,82.04412994726624,0.5223638296355101,2.2162020370910613,0.32983682983682716,0.041387589258473335,0.17559267012978005,0.0007078304321124964,9.212011733294657e-05,0.0003908325578989616,448260.0,3438413.3333333335
40,102.78680733209556,103.75031365682543,2.2475658229677165,15.408534973932783,0.16083916083916147,0.031316307498835926,0.21469378757196822,0.001179805940572867,9.202972149473736e-05,0.000630923983539023,447474.57446808513,3438667.9787234045
41,100.9103758169137,105.39457240644244,3.0782264424263497,17.948990307228833,0.48824206089210576,0.0801079693283222,0.46710571554718955,0.0010882814504162993,8.575685838031393e-05,0.0005000441158686716,447502.0588235294,3439692.3529411764
42,193.16829280713415,188.54078831820908,9.473267384386741,56.839604306320446,3.823207105385321,0.36438687142536574,2.1863212285521945,0.0014825102304665755,0.00013612711413882715,0.0008167626848329629,446975.8333333333,3440558.3333333335
43,113.82735281207546,116.67713820656445,3.1086832767239128,17.30841596346906,0.9225427878868278,0.11763384302594036,0.6549575190625716,0.001003065136787607,9.965640748508347e-05,0.0005548633941231147,447551.12903225806,3440975.3225806453
44,90.45581815674524,88.85308381314555,0.9500366238273735,5.62049246342934,0.16083916083916147,0.021076319981906923,0.12468919054709802,0.000835041087376832,7.88436384170518e-05,0.0004664452552651364,447888.4285714286,3441897.8571428573
